OrderID,Date,ProductID,Product,Category,Quantity,Price,Customer,BranchID
ORD-100279,2024-10-15,P001,Coffee,Beverage,4,4.0,John Smith,LUX-LUX-01
ORD-100280,2024-04-21,P010,Banana,Produce,1,$0.95,John Smith,MNF-SHB-01
ORD-100281,2024-02-05,P008,Pasta,Grocery,3,3.80,Ahmed Kamal,SHR-ZAG-01
ORD-100282,2024-07-10,P007,Rice,Grocery,4,5.225,Mohamed Hassan,DAR-DAM-01
ORD-100283,2024-11-30,P006,Chicken,Meat,2," 8.25 ",Omar Youssef,ALX-SMO-01
ORD-100284,2024-01-02,P001,Coffee,Beverage,4," 4.40 ",Omar Youssef,GHAR-TAN-01
ORD-100285,2024-05-06,P008,Pasta,Grocery,2,4.00,Sara Ali,SHR-ZAG-01
ORD-100286,2024-01-17,P007,Rice,grocery,1,5.50,John Smith,LUX-LUX-01
ORD-100287,2024-08-16,P010,Banana,Produce,2," 1.00 ",Omar Youssef,LUX-LUX-01
ORD-100288,2024-01-29,P003,Milk,Dairy,3,$3.50,Fatma Said,GHAR-TAN-01
ORD-100289,2024-05-01,P005,Cheese,Dairy,5," 4.50 ",John Smith,LUX-LUX-01
ORD-100290,2024-10-12,P010,Banana,produce,4," 1.10 ",Fatma Said,CAI-HEL-03
ORD-100291,2024-11-25,P007,Rice,grocery,3," 5.22 ",Ahmed Kamal,SHR-ZAG-01
ORD-100292,2024-04-04,P009,Apple,Produce,2,$1.20,Mohamed Hassan,GIZ-6OCT-02
ORD-100293,2024-08-25,P001,Coffee,Beverage,4,3.80,Mona Adel,ALX-MAN-02
ORD-100294,2024-04-14,P006,Chicken,Meat,4,7.5,Omar Youssef,LUX-LUX-01
ORD-100295,2024-01-27,P005,Cheese,Dairy,5,4.95,Omar Youssef,QAL-BAN-01
ORD-100296,2024-10-27,P009,Apple,Produce,4,$1.20,John Smith,SHR-ZAG-01
ORD-100297,2024-04-18,P004,Bread,Bakery,4,2.50,Omar Youssef,QAL-BAN-01
ORD-100298,2024-10-09,P006,Chicken,Meat,4,$7.12,Fatma Said,ISL-FAI-01
ORD-100299,2024-09-19,P008,Pasta,Grocery,1,$3.80,Fatma Said,SUZ-SUZ-01
ORD-100300,2024-06-09,P007,Rice,grocery,5,5.50,Ahmed Kamal,GHAR-TAN-01
ORD-100301,2024-05-31,P003,Milk,Dairy,3," 3.50 ",Omar Youssef,ISL-FAI-01
ORD-100302,2024-09-12,P009,Apple,Produce,3," 1.14 ",Fatma Said,SUZ-SUZ-01
ORD-100303,2024-03-27,P003,Milk,Dairy,4,3.5,Sara Ali,QAL-BAN-01
ORD-100304,2024-12-08,P001,Coffee,beverage,4,4.00,Mohamed Hassan,CAI-DOW-01
ORD-100305,2024-01-05,P004,Bread,Bakery,4,2.5,,DAR-DAM-01
ORD-100306,2024-12-03,P008,Pasta,grocery,1," 4.40 ",Mona Adel,ALX-SMO-01
ORD-100307,2024-10-01,P005,Cheese,dairy,5,4.27,Sara Ali,ALX-SMO-01
ORD-100308,2024-09-25,P003,Milk,Dairy,2,$3.85,Mona Adel,QAL-BAN-01
ORD-100309,2024-07-22,P002,Tea,Beverage,4,2.85,Omar Youssef,CAI-NAS-02
ORD-100310,2024-06-02,P002,Tea,Beverage,1," 2.85 ",,CAI-NAS-02
ORD-100311,2024-01-29,P001,Coffee,Beverage,1," 3.80 ",Fatma Said,ALX-SMO-01
ORD-100312,2024-10-16,P002,Tea,Beverage,1,3.00,,QAL-BAN-01
ORD-100313,2024-05-18,P001,Coffee,beverage,3,4.4,Fatma Said,QAL-BAN-01
ORD-100314,2024-01-09,P004,Bread,bakery,2,2.375,Omar Youssef,ALX-MAN-02
ORD-100315,2024-10-17,P007,Rice,Grocery,3,5.22,Sara Ali,GIZ-DOK-01
ORD-100316,2024-09-13,P006,Chicken,Meat,1,7.12,Fatma Said,SUZ-SUZ-01
ORD-100317,2024-11-05,P010,Banana,Produce,4,1.0,,SHR-ZAG-01
ORD-100318,2024-09-08,P004,Bread,bakery,5," 2.38 ",Ahmed Kamal,GIZ-6OCT-02
ORD-100319,2024-02-13,P010,Banana,produce,2,1.0,Ahmed Kamal,ISL-FAI-01
ORD-100320,2024-12-30,P003,Milk,dairy,3,3.5,Mona Adel,GHAR-TAN-01
ORD-100321,2024-08-15,P006,Chicken,meat,1,7.5,,SHR-ZAG-01
ORD-100322,2024-10-12,P009,Apple,produce,4,1.2,Sara Ali,QAL-BAN-01
ORD-100323,2024-11-01,P010,Banana,Produce,4,$1.00,Sara Ali,MNF-SHB-01
ORD-100324,2024-10-13,P004,Bread,bakery,5," 2.50 ",Mona Adel,QAL-BAN-01
ORD-100325,2024-06-03,P005,Cheese,Dairy,2,4.50,Ahmed Kamal,ALX-MAN-02
ORD-100326,2024-06-02,P008,Pasta,Grocery,3,4.00,,SHR-ZAG-01
ORD-100327,2024-10-31,P010,Banana,Produce,4,1.00,Ahmed Kamal,GHAR-TAN-01
ORD-100328,2024-06-19,P010,Banana,Produce,3,$0.95,Mohamed Hassan,SUZ-SUZ-01
ORD-100329,2024-06-02,P006,Chicken,meat,2,$7.12,Ahmed Kamal,ALX-MAN-02
ORD-100330,2024-06-12,P005,Cheese,Dairy,5,$4.50,Ahmed Kamal,CAI-DOW-01
ORD-100331,2024-07-05,P002,Tea,Beverage,2,3.30,John Smith,CAI-HEL-03
ORD-100332,2024-08-24,P004,Bread,Bakery,3," 2.50 ",Mohamed Hassan,GHAR-TAN-01
ORD-100333,2024-11-20,P005,Cheese,Dairy,3," 4.50 ",Sara Ali,MNF-SHB-01
ORD-100334,2024-08-17,P010,Banana,Produce,5," 0.95 ",Fatma Said,LUX-LUX-01
ORD-100335,2024-12-25,P009,Apple,Produce,1,1.20,Fatma Said,ALX-SMO-01
ORD-100336,2024-03-26,P010,Banana,Produce,5,$0.95,Ahmed Kamal,DAR-DAM-01
ORD-100337,2024-02-24,P001,Coffee,Beverage,3,4.00,Ahmed Kamal,GIZ-DOK-01
ORD-100338,2024-08-25,P010,Banana,Produce,2,1.0,Mona Adel,ALX-SMO-01
ORD-100339,2024-07-31,P002,Tea,Beverage,2,$3.00,Omar Youssef,GHAR-TAN-01
ORD-100340,2024-09-23,P008,Pasta,Grocery,4," 4.00 ",,SUZ-SUZ-01
ORD-100341,2024-06-12,P002,Tea,Beverage,1,3.0,Sara Ali,CAI-DOW-01
ORD-100342,2024-12-12,P003,Milk,Dairy,5,3.50,Ahmed Kamal,GHAR-TAN-01
ORD-100343,2024-08-24,P004,Bread,Bakery,2," 2.50 ",Omar Youssef,GIZ-DOK-01
ORD-100344,2024-08-18,P010,Banana,produce,4,1.00,Sara Ali,ISL-FAI-01
ORD-100345,2024-10-22,P002,Tea,beverage,2,$3.00,Sara Ali,SUZ-SUZ-01
ORD-100346,2024-05-14,P008,Pasta,Grocery,3," 4.40 ",Sara Ali,LUX-LUX-01
ORD-100347,2024-06-27,P006,Chicken,Meat,5,$7.50,Sara Ali,CAI-DOW-01
ORD-100348,2024-12-10,P003,Milk,dairy,1,$3.50,Fatma Said,ALX-MAN-02
ORD-100349,2024-12-21,P003,Milk,Dairy,4,3.32,Ahmed Kamal,SUZ-SUZ-01
ORD-100350,2024-04-05,P008,Pasta,Grocery,2,4.40,Mohamed Hassan,SUZ-SUZ-01
ORD-100351,2024-04-05,P006,Chicken,Meat,5,$7.50,,GHAR-TAN-01
ORD-100352,2024-03-10,P004,Bread,Bakery,5," 2.75 ",,ISL-FAI-01
ORD-100353,2024-07-31,P008,Pasta,Grocery,2,4.0,Omar Youssef,ALX-MAN-02
ORD-100354,2024-05-29,P001,Coffee,beverage,2,$4.40,,CAI-DOW-01
ORD-100355,2024-10-16,P008,Pasta,grocery,5,4.0,Fatma Said,DAR-DAM-01
ORD-100356,2024-10-04,P001,Coffee,beverage,5," 4.00 ",Omar Youssef,GIZ-DOK-01
ORD-100357,2024-06-01,P001,Coffee,Beverage,3,4.0,Sara Ali,ALX-SMO-01
ORD-100358,2024-05-01,P004,Bread,bakery,3," 2.75 ",Mohamed Hassan,SUZ-SUZ-01
ORD-100359,2024-04-15,P004,Bread,Bakery,5,$2.50,Mohamed Hassan,QAL-BAN-01
ORD-100360,2024-06-14,P005,Cheese,dairy,5,4.5,Ahmed Kamal,ISL-FAI-01
ORD-100361,2024-01-31,P005,Cheese,Dairy,2,4.50,Omar Youssef,GIZ-DOK-01
ORD-100362,2024-12-12,P007,Rice,Grocery,2,$6.05,Ahmed Kamal,CAI-HEL-03
ORD-100363,2024-08-19,P002,Tea,Beverage,4,$3.30,Fatma Said,GHAR-TAN-01
ORD-100364,2024-08-20,P008,Pasta,Grocery,5,4.0,,ALX-SMO-01
ORD-100365,2024-11-21,P006,Chicken,Meat,5,7.12,Omar Youssef,SUZ-SUZ-01
ORD-100366,2024-09-10,P005,Cheese,Dairy,3,4.50,,CAI-DOW-01
ORD-100367,2024-06-24,P001,Coffee,beverage,1,3.8,Mohamed Hassan,SHR-ZAG-01
ORD-100368,2024-08-13,P008,Pasta,Grocery,4,4.00,Mona Adel,LUX-LUX-01
ORD-100369,2024-03-22,P005,Cheese,Dairy,3,4.5,Mohamed Hassan,ALX-MAN-02
ORD-100370,2024-01-27,P007,Rice,Grocery,2,5.225,John Smith,LUX-LUX-01
ORD-100371,2024-04-19,P008,Pasta,Grocery,2,4.40,,ISL-FAI-01
ORD-100372,2024-01-05,P001,Coffee,Beverage,1,3.80,Omar Youssef,CAI-NAS-02
ORD-100373,2024-07-15,P002,Tea,Beverage,1,$3.00,Mohamed Hassan,DAR-DAM-01
ORD-100374,2024-07-14,P003,Milk,Dairy,1,3.8500000000000005,Mohamed Hassan,CAI-DOW-01
ORD-100375,2024-08-13,P006,Chicken,Meat,2," 7.12 ",Sara Ali,GIZ-6OCT-02
ORD-100376,2024-02-21,P003,Milk,Dairy,5,$3.32,Fatma Said,ALX-SMO-01
ORD-100377,2024-03-12,P004,Bread,Bakery,1,$2.50,John Smith,SUZ-SUZ-01
ORD-100378,2024-12-03,P005,Cheese,Dairy,5,4.95,Mona Adel,ISL-FAI-01
ORD-100379,2024-11-26,P001,Coffee,beverage,4,3.8,Sara Ali,ISL-FAI-01
ORD-100380,2024-09-27,P001,Coffee,Beverage,3," 4.00 ",Ahmed Kamal,GHAR-TAN-01
ORD-100381,2024-07-06,P009,Apple,Produce,4,1.2,John Smith,CAI-NAS-02
ORD-100382,2024-05-14,P004,Bread,Bakery,1,$2.38,Ahmed Kamal,GIZ-DOK-01
ORD-100383,2024-08-04,P007,Rice,grocery,5,6.05,Mona Adel,GHAR-TAN-01
ORD-100384,2024-02-10,P009,Apple,Produce,2,$1.32,Sara Ali,CAI-HEL-03
ORD-100385,2024-06-07,P007,Rice,Grocery,1,5.5,Sara Ali,DAR-DAM-01
ORD-100386,2024-08-20,P010,Banana,produce,1,1.00,Mohamed Hassan,GIZ-6OCT-02
ORD-100387,2024-12-25,P001,Coffee,beverage,4,$4.00,Mohamed Hassan,CAI-HEL-03
ORD-100388,2024-05-17,P002,Tea,Beverage,3,$2.85,Mona Adel,ISL-FAI-01
ORD-100389,2024-12-30,P010,Banana,produce,4,$0.95,Mohamed Hassan,GHAR-TAN-01
ORD-100390,2024-07-07,P003,Milk,dairy,1,3.8500000000000005,John Smith,ALX-MAN-02
ORD-100391,2024-01-23,P001,Coffee,Beverage,1,$3.80,Mohamed Hassan,SUZ-SUZ-01
ORD-100392,2024-04-01,P001,Coffee,beverage,4,$4.00,Fatma Said,CAI-HEL-03
ORD-100393,2024-05-18,P002,Tea,beverage,3,3.0,John Smith,GIZ-6OCT-02
ORD-100394,2024-07-24,P002,Tea,beverage,3,$3.00,,CAI-NAS-02
ORD-100395,2024-01-05,P006,Chicken,Meat,3,$8.25,Omar Youssef,GIZ-6OCT-02
ORD-100396,2024-08-25,P006,Chicken,meat,4,7.50,Ahmed Kamal,DAR-DAM-01
ORD-100397,2024-01-13,P004,Bread,bakery,3,$2.50,Ahmed Kamal,CAI-DOW-01
ORD-100398,2024-06-06,P002,Tea,Beverage,5," 3.00 ",John Smith,GIZ-6OCT-02
ORD-100399,2024-03-13,P005,Cheese,Dairy,1," 4.50 ",Fatma Said,CAI-NAS-02
ORD-100400,2024-08-22,P002,Tea,Beverage,1,3.30,Ahmed Kamal,CAI-HEL-03
ORD-100401,2024-02-08,P010,Banana,produce,1,0.95,Mona Adel,ALX-SMO-01
ORD-100402,2024-06-10,P007,Rice,grocery,3,$5.22,Omar Youssef,CAI-HEL-03
ORD-100403,2024-03-10,P010,Banana,Produce,2,1.00,Fatma Said,MNF-SHB-01
ORD-100404,2024-07-27,P002,Tea,Beverage,3," 3.00 ",Mona Adel,ALX-SMO-01
ORD-100405,2024-03-02,P002,Tea,beverage,3,3.3000000000000003,Fatma Said,ALX-SMO-01
ORD-100406,2024-03-16,P002,Tea,Beverage,3,2.8499999999999996,Mona Adel,QAL-BAN-01
ORD-100407,2024-03-30,P001,Coffee,beverage,4,4.40,Sara Ali,CAI-NAS-02
ORD-100408,2024-03-12,P002,Tea,beverage,1,3.00,Ahmed Kamal,ALX-MAN-02
ORD-100409,2024-07-09,P002,Tea,beverage,5,3.0,Sara Ali,ALX-SMO-01
ORD-100410,2024-04-11,P008,Pasta,grocery,1,4.0,,SUZ-SUZ-01
ORD-100411,2024-01-26,P003,Milk,dairy,4," 3.32 ",Ahmed Kamal,GHAR-TAN-01
ORD-100412,2024-03-29,P006,Chicken,Meat,2,$7.50,Mohamed Hassan,SHR-ZAG-01
ORD-100413,2024-01-18,P010,Banana,Produce,5,$1.00,,SUZ-SUZ-01
ORD-100414,2024-02-01,P002,Tea,beverage,4," 3.00 ",Omar Youssef,SHR-ZAG-01
ORD-100415,2024-11-18,P009,Apple,Produce,4," 1.20 ",,GIZ-DOK-01
ORD-100416,2024-06-25,P010,Banana,produce,3,$0.95,Fatma Said,CAI-HEL-03
ORD-100417,2024-11-01,P004,Bread,Bakery,3," 2.50 ",Omar Youssef,GIZ-6OCT-02
ORD-100418,2024-03-22,P002,Tea,Beverage,2,3.0,Omar Youssef,ISL-FAI-01
ORD-100419,2024-10-21,P007,Rice,Grocery,2,5.50,Fatma Said,DAR-DAM-01
ORD-100420,2024-10-29,P001,Coffee,Beverage,5,4.40,Omar Youssef,QAL-BAN-01
ORD-100421,2024-09-09,P009,Apple,produce,2,1.14,Omar Youssef,QAL-BAN-01
ORD-100422,2024-11-04,P004,Bread,Bakery,5,2.375,Omar Youssef,LUX-LUX-01
ORD-100423,2024-03-07,P006,Chicken,meat,3,7.5,Mohamed Hassan,SUZ-SUZ-01
ORD-100424,2024-02-26,P009,Apple,Produce,1," 1.20 ",Fatma Said,DAR-DAM-01
ORD-100425,2024-06-03,P006,Chicken,Meat,2," 7.12 ",Mohamed Hassan,GHAR-TAN-01
ORD-100426,2024-12-28,P009,Apple,Produce,3,1.20,Mona Adel,CAI-NAS-02
ORD-100427,2024-03-06,P003,Milk,dairy,5,3.3249999999999997,Fatma Said,SHR-ZAG-01
ORD-100428,2024-11-09,P004,Bread,Bakery,1,2.38,Sara Ali,ALX-SMO-01
ORD-100429,2024-05-01,P006,Chicken,Meat,2,$7.50,Mona Adel,GHAR-TAN-01
ORD-100430,2024-04-17,P004,Bread,Bakery,3,2.5,John Smith,ISL-FAI-01
ORD-100431,2024-07-16,P008,Pasta,Grocery,2," 3.80 ",Fatma Said,SUZ-SUZ-01
ORD-100432,2024-10-06,P007,Rice,grocery,4,6.05,Sara Ali,MNF-SHB-01
ORD-100433,2024-01-18,P005,Cheese,dairy,3,4.5,Mohamed Hassan,ALX-SMO-01
ORD-100434,2024-07-11,P003,Milk,Dairy,5,$3.50,,ALX-SMO-01
ORD-100435,2024-12-26,P001,Coffee,beverage,2," 4.40 ",Sara Ali,CAI-DOW-01
ORD-100436,2024-06-18,P004,Bread,Bakery,4,$2.75,Mona Adel,LUX-LUX-01
ORD-100437,2024-05-01,P002,Tea,beverage,4," 3.30 ",Fatma Said,CAI-HEL-03
ORD-100438,2024-01-02,P007,Rice,grocery,3," 6.05 ",John Smith,CAI-NAS-02
ORD-100439,2024-04-15,P003,Milk,Dairy,1,3.3249999999999997,Ahmed Kamal,QAL-BAN-01
ORD-100440,2024-08-29,P008,Pasta,grocery,1," 4.40 ",Ahmed Kamal,DAR-DAM-01
ORD-100441,2024-07-08,P003,Milk,Dairy,1," 3.50 ",Omar Youssef,CAI-HEL-03
ORD-100442,2024-05-17,P010,Banana,Produce,2,1.0,Ahmed Kamal,CAI-HEL-03
ORD-100443,2024-10-28,P004,Bread,Bakery,1," 2.38 ",,QAL-BAN-01
ORD-100444,2024-10-20,P004,Bread,Bakery,3," 2.50 ",John Smith,GIZ-DOK-01
ORD-100445,2024-09-14,P010,Banana,produce,5,1.10,,CAI-HEL-03
ORD-100446,2024-03-29,P003,Milk,Dairy,2,3.5,Ahmed Kamal,SHR-ZAG-01
ORD-100447,2024-04-13,P003,Milk,dairy,3,3.5,Ahmed Kamal,SUZ-SUZ-01
ORD-100448,2024-10-09,P006,Chicken,Meat,5,7.125,Ahmed Kamal,ISL-FAI-01
ORD-100449,2024-02-27,P007,Rice,Grocery,2,6.050000000000001,Sara Ali,ISL-FAI-01
ORD-100450,2024-05-26,P009,Apple,Produce,4," 1.20 ",,ALX-SMO-01
ORD-100451,2024-01-20,P003,Milk,dairy,4," 3.50 ",Fatma Said,LUX-LUX-01
ORD-100452,2024-12-19,P004,Bread,bakery,4,$2.50,Mona Adel,CAI-HEL-03
ORD-100453,2024-06-08,P005,Cheese,Dairy,1,4.50,,LUX-LUX-01
ORD-100454,2024-06-13,P005,Cheese,Dairy,5,4.50,Ahmed Kamal,GIZ-6OCT-02
ORD-100455,2024-09-05,P009,Apple,produce,1,1.32,Ahmed Kamal,CAI-HEL-03
ORD-100456,2024-03-10,P009,Apple,Produce,1,1.20,Omar Youssef,CAI-HEL-03
ORD-100457,2024-01-30,P004,Bread,Bakery,4,$2.50,Mona Adel,GIZ-6OCT-02
ORD-100458,2024-07-07,P008,Pasta,grocery,4,4.0,,GHAR-TAN-01
ORD-100459,2024-10-31,P008,Pasta,Grocery,4,$4.40,Mona Adel,CAI-DOW-01
ORD-100460,2024-12-18,P002,Tea,beverage,1,2.8499999999999996,Omar Youssef,GIZ-6OCT-02
ORD-100461,2024-04-23,P004,Bread,Bakery,3,2.375,John Smith,CAI-HEL-03
ORD-100462,2024-08-30,P003,Milk,dairy,5,3.50,Mona Adel,CAI-NAS-02
ORD-100463,2024-12-30,P005,Cheese,dairy,4," 4.50 ",,GIZ-6OCT-02
ORD-100464,2024-06-03,P009,Apple,produce,4,1.32,Fatma Said,SUZ-SUZ-01
ORD-100465,2024-10-14,P010,Banana,Produce,3,1.0,Fatma Said,CAI-NAS-02
ORD-100466,2024-05-21,P006,Chicken,meat,3,7.50,Omar Youssef,DAR-DAM-01
ORD-100467,2024-01-30,P010,Banana,Produce,3,1.0,Mona Adel,ALX-MAN-02
ORD-100468,2024-05-12,P007,Rice,Grocery,4,5.50,Omar Youssef,SUZ-SUZ-01
ORD-100469,2024-12-17,P009,Apple,Produce,3,$1.32,Mohamed Hassan,SUZ-SUZ-01
ORD-100470,2024-05-30,P002,Tea,Beverage,2,3.00,Fatma Said,SHR-ZAG-01
ORD-100471,2024-12-01,P002,Tea,Beverage,3,$3.00,Fatma Said,CAI-NAS-02
ORD-100472,2024-07-09,P005,Cheese,Dairy,3,4.2749999999999995,Sara Ali,ALX-MAN-02
ORD-100473,2024-08-29,P004,Bread,Bakery,1,$2.38,Mohamed Hassan,GHAR-TAN-01
ORD-100474,2024-03-11,P004,Bread,bakery,4," 2.75 ",Mohamed Hassan,LUX-LUX-01
ORD-100475,2024-02-11,P008,Pasta,grocery,2,4.0,Mona Adel,LUX-LUX-01
ORD-100476,2024-04-17,P003,Milk,dairy,2,3.3249999999999997,Ahmed Kamal,CAI-NAS-02
ORD-100477,2024-11-20,P007,Rice,grocery,4," 5.22 ",Omar Youssef,CAI-NAS-02
ORD-100478,2024-07-10,P001,Coffee,Beverage,5,4.0,Omar Youssef,ALX-MAN-02
ORD-100479,2024-04-25,P006,Chicken,Meat,2," 7.50 ",Mona Adel,GIZ-DOK-01
ORD-100480,2024-03-26,P002,Tea,Beverage,3," 3.00 ",Fatma Said,GIZ-6OCT-02
ORD-100481,2024-08-10,P003,Milk,dairy,4,3.50,Ahmed Kamal,GHAR-TAN-01
ORD-100482,2024-01-10,P004,Bread,Bakery,2,2.5,Mohamed Hassan,GHAR-TAN-01
ORD-100483,2024-03-04,P006,Chicken,Meat,4,7.5,John Smith,MNF-SHB-01
ORD-100484,2024-12-04,P002,Tea,Beverage,1," 3.00 ",Sara Ali,CAI-NAS-02
ORD-100485,2024-10-07,P005,Cheese,Dairy,2,4.5,Sara Ali,SUZ-SUZ-01
ORD-100486,2024-12-05,P009,Apple,Produce,5,1.32,Sara Ali,ALX-MAN-02
ORD-100487,2024-09-18,P010,Banana,Produce,3,1.0,Omar Youssef,GHAR-TAN-01
ORD-100488,2024-05-14,P009,Apple,produce,3,$1.14,,CAI-HEL-03
ORD-100489,2024-04-16,P008,Pasta,Grocery,2,4.0,Sara Ali,SUZ-SUZ-01
ORD-100490,2024-10-20,P008,Pasta,Grocery,1,4.4,Sara Ali,ISL-FAI-01
ORD-100491,2024-05-11,P004,Bread,bakery,3," 2.50 ",Mohamed Hassan,DAR-DAM-01
ORD-100492,2024-01-21,P005,Cheese,dairy,3,4.2749999999999995,John Smith,SHR-ZAG-01
ORD-100493,2024-01-05,P003,Milk,Dairy,3," 3.50 ",Mona Adel,ALX-MAN-02
ORD-100494,2024-02-17,P006,Chicken,Meat,2," 7.50 ",,SHR-ZAG-01
ORD-100495,2024-05-19,P007,Rice,grocery,4,5.5,John Smith,LUX-LUX-01
ORD-100496,2024-03-22,P002,Tea,beverage,5," 2.85 ",Ahmed Kamal,QAL-BAN-01
ORD-100497,2024-07-02,P010,Banana,produce,2," 0.95 ",Ahmed Kamal,GHAR-TAN-01
ORD-100498,2024-08-13,P001,Coffee,Beverage,3,4.0,Omar Youssef,ALX-SMO-01
ORD-100499,2024-12-08,P006,Chicken,Meat,5,8.25,Omar Youssef,MNF-SHB-01
ORD-100500,2024-09-03,P006,Chicken,meat,2,8.25,Mohamed Hassan,CAI-DOW-01
ORD-100501,2024-09-15,P008,Pasta,Grocery,2," 4.00 ",Fatma Said,ISL-FAI-01
ORD-100502,2024-05-22,P001,Coffee,Beverage,2," 4.40 ",Omar Youssef,LUX-LUX-01
ORD-100503,2024-02-10,P008,Pasta,Grocery,5,3.8,,DAR-DAM-01
ORD-100504,2024-06-10,P002,Tea,Beverage,1," 3.00 ",John Smith,ISL-FAI-01
ORD-100505,2024-02-16,P010,Banana,Produce,3,1.10,,CAI-HEL-03
ORD-100506,2024-06-23,P006,Chicken,Meat,2,$7.12,,MNF-SHB-01
ORD-100507,2024-12-02,P006,Chicken,meat,1,7.50,Fatma Said,GHAR-TAN-01
ORD-100508,2024-11-20,P005,Cheese,dairy,5,4.5,Mohamed Hassan,SUZ-SUZ-01
ORD-100509,2024-09-09,P003,Milk,dairy,1,3.50,Ahmed Kamal,ALX-MAN-02
ORD-100510,2024-04-20,P008,Pasta,grocery,3," 4.00 ",Sara Ali,CAI-DOW-01
ORD-100511,2024-08-18,P008,Pasta,grocery,5," 4.00 ",John Smith,LUX-LUX-01
ORD-100512,2024-10-10,P007,Rice,Grocery,4,6.05,Mohamed Hassan,ALX-MAN-02
ORD-100513,2024-03-06,P002,Tea,Beverage,5,$3.30,Ahmed Kamal,MNF-SHB-01
ORD-100514,2024-08-02,P010,Banana,Produce,3,$0.95,,MNF-SHB-01
ORD-100515,2024-03-09,P003,Milk,Dairy,5,$3.85,Fatma Said,ALX-MAN-02
ORD-100516,2024-12-30,P009,Apple,Produce,2,$1.20,Mohamed Hassan,ALX-MAN-02
ORD-100517,2024-12-29,P003,Milk,Dairy,5,3.5,,GIZ-6OCT-02
ORD-100518,2024-10-25,P010,Banana,Produce,5," 1.00 ",Sara Ali,LUX-LUX-01
ORD-100519,2024-01-13,P007,Rice,grocery,1,5.50,Mohamed Hassan,LUX-LUX-01
ORD-100520,2024-05-26,P005,Cheese,Dairy,1,4.50,John Smith,GIZ-6OCT-02
ORD-100521,2024-07-02,P008,Pasta,Grocery,5,4.40,Ahmed Kamal,LUX-LUX-01
ORD-100522,2024-05-01,P009,Apple,Produce,1," 1.14 ",Fatma Said,GIZ-6OCT-02
ORD-100523,2024-10-09,P001,Coffee,Beverage,3," 4.00 ",Fatma Said,GIZ-6OCT-02
ORD-100524,2024-10-28,P009,Apple,Produce,2,$1.20,Sara Ali,SUZ-SUZ-01
ORD-100525,2024-04-05,P003,Milk,Dairy,1,3.3249999999999997,Mona Adel,GIZ-6OCT-02
ORD-100526,2024-03-07,P003,Milk,Dairy,3,$3.50,Mohamed Hassan,CAI-DOW-01
ORD-100527,2024-01-21,P003,Milk,Dairy,5,$3.50,Fatma Said,SHR-ZAG-01
ORD-100528,2024-02-07,P006,Chicken,Meat,2,7.5,Mohamed Hassan,ISL-FAI-01
ORD-100529,2024-07-31,P009,Apple,produce,4,$1.20,Omar Youssef,QAL-BAN-01
ORD-100530,2024-12-05,P006,Chicken,Meat,3,7.50,,LUX-LUX-01
ORD-100531,2024-10-14,P001,Coffee,Beverage,3,3.80,Omar Youssef,ALX-SMO-01
ORD-100532,2024-01-21,P006,Chicken,Meat,1,$7.12,Mona Adel,GIZ-DOK-01
ORD-100533,2024-01-13,P009,Apple,Produce,5," 1.32 ",Mona Adel,SHR-ZAG-01
ORD-100534,2024-11-29,P004,Bread,bakery,5,2.5,John Smith,ALX-SMO-01
ORD-100535,2024-11-16,P002,Tea,beverage,2,2.8499999999999996,Ahmed Kamal,SUZ-SUZ-01
ORD-100536,2024-11-27,P002,Tea,beverage,1,$2.85,Sara Ali,QAL-BAN-01
ORD-100537,2024-01-28,P003,Milk,Dairy,5,3.50,Ahmed Kamal,MNF-SHB-01
ORD-100538,2024-07-17,P008,Pasta,Grocery,4,4.0,Sara Ali,MNF-SHB-01
ORD-100539,2024-09-30,P001,Coffee,Beverage,1,4.4,Sara Ali,ISL-FAI-01
ORD-100540,2024-07-02,P009,Apple,produce,3,1.2,,CAI-HEL-03
ORD-100541,2024-07-14,P007,Rice,grocery,4,5.50,Ahmed Kamal,ALX-MAN-02
ORD-100542,2024-10-06,P005,Cheese,Dairy,3,4.5,Mohamed Hassan,CAI-DOW-01
ORD-100543,2024-03-04,P001,Coffee,Beverage,5," 4.40 ",Sara Ali,ALX-SMO-01
ORD-100544,2024-06-05,P004,Bread,bakery,2,2.38,Omar Youssef,LUX-LUX-01
ORD-100545,2024-11-11,P005,Cheese,Dairy,1,4.5,,LUX-LUX-01
ORD-100546,2024-11-26,P009,Apple,produce,3,$1.20,,GIZ-DOK-01
ORD-100547,2024-06-18,P006,Chicken,Meat,2,$7.50,Omar Youssef,MNF-SHB-01
ORD-100548,2024-06-11,P008,Pasta,Grocery,3,$4.40,Mohamed Hassan,GIZ-DOK-01
ORD-100549,2024-10-16,P010,Banana,produce,3,0.95,Omar Youssef,QAL-BAN-01
ORD-100550,2024-04-23,P007,Rice,Grocery,3,$5.50,,GIZ-6OCT-02
ORD-100551,2024-08-16,P006,Chicken,meat,4,8.25,Sara Ali,SUZ-SUZ-01
ORD-100552,2024-05-23,P003,Milk,Dairy,2,3.5,John Smith,MNF-SHB-01
ORD-100553,2024-09-16,P001,Coffee,Beverage,5,3.80,Mona Adel,GIZ-DOK-01
ORD-100554,2024-10-05,P009,Apple,produce,2," 1.20 ",Mona Adel,GIZ-DOK-01
